time,temp,pH,DissolvedOxygen,Conductivity,Turbidity,PermanganateIndex,AmmoniaNitrogen,TotalPhosphorus,TotalNitrogen
2021/5/4 4:00,27.04,6.27,5.04,208.99,9.26,6.19,0.218,0.068,3.117
2021/5/4 8:00,27.17,6.22,4.77,208.69,10.4,6.38,0.262,0.073,3.048
2021/5/4 12:00,27.78,6.34,6.29,203.62,11.04,6.4,0.238,0.072,3.007
2021/5/4 16:00,28.11,6.37,6.7,200.55,12.4,6.31,0.224,0.074,2.958
2021/5/4 20:00,27.87,6.47,7.44,198.92,11.74,6.56,0.174,0.071,2.932
2021/5/5 0:00,27.62,6.37,6.71,197.46,12.21,6.56,0.174,0.071,2.932
2021/5/5 4:00,27.65,6.34,6.28,197.44,9.7,6.22,0.136,0.069,2.893
2021/5/5 8:00,27.53,6.26,5.33,197.13,12.44,6.14,0.144,0.073,2.913
2021/5/5 12:00,28.14,6.45,7.1,194.96,11.28,6.47,0.108,0.071,2.76
2021/5/5 16:00,28.38,6.61,8.1,194.2,11.52,6.58,0.102,0.071,2.723
2021/5/5 20:00,27.89,6.4,6.47,194.52,11.97,6.05,0.112,0.069,2.626
2021/5/6 0:00,27.77,6.35,6.09,193.45,11.68,5.77,0.114,0.068,2.661
2021/5/6 4:00,27.65,6.27,5.29,193.82,11.27,5.95,0.123,0.068,2.661
2021/5/6 8:00,27.61,6.21,4.71,194.68,10.37,5.85,0.127,0.065,2.64
2021/5/6 12:00,28.01,6.53,5.59,194.26,9.24,5.92,0.137,0.064,2.704
2021/5/6 16:00,28.15,6.68,6.63,193.43,9.38,6.15,0.123,0.069,2.551
2021/5/6 20:00,28.13,6.68,6.51,192.91,10.49,6.07,0.121,0.065,2.452
2021/5/7 0:00,27.9,6.59,5.95,192.34,9.77,6.02,0.125,0.065,2.424
2021/5/7 4:00,27.89,6.53,5.46,191.82,9.7,5.97,0.134,0.064,2.427
2021/5/7 8:00,27.89,6.49,5.04,194.62,8.17,6.04,0.143,0.065,2.452
2021/5/7 12:00,29.1,6.86,7.7,192.29,7.89,6.22,0.102,0.063,2.353
2021/5/7 16:00,28.99,6.83,7.41,192.72,9.8,6.3,0.116,0.065,2.302
2021/5/7 20:00,28.5,6.68,5.95,195.71,8.11,6.18,0.136,0.06,2.261
2021/5/8 0:00,28.27,6.6,5.92,193.98,8.77,5.81,0.13,0.064,2.266
2021/5/8 4:00,28.26,6.54,5.74,193.81,8.24,5.94,0.132,0.065,2.257
2021/5/8 8:00,28.37,6.55,5.47,195.78,7.49,5.91,0.128,0.061,2.243
2021/5/8 12:00,29.71,6.93,8.33,194.43,8.2,6.21,0.115,0.066,2.245
2021/5/8 16:00,29.59,6.88,7.76,195.93,8.28,6.31,0.119,0.063,2.266
2021/5/8 20:00,28.86,6.69,5.78,199.6,8.93,5.98,0.147,0.064,2.194
2021/5/9 0:00,29.22,6.77,6.86,197.06,8.03,6.11,0.115,0.063,2.186
2021/5/9 4:00,28.74,6.55,5.31,197.58,8.35,6,0.128,0.064,2.164
2021/5/9 8:00,28.68,6.51,4.85,198.69,6.9,5.81,0.133,0.061,2.255
2021/5/9 12:00,29.57,6.73,6.86,199.81,6.7,6.02,0.123,0.062,2.215
2021/5/9 16:00,29.51,6.69,6.56,201.23,6.8,5.98,0.153,0.06,2.246
2021/5/9 20:00,29.22,6.75,6.92,200.39,8.98,6.21,0.124,0.062,2.212
2021/5/10 0:00,29.54,7,8.23,201.63,9.2,6.21,0.124,0.062,2.212
2021/5/10 4:00,29.47,6.94,7.79,200.49,9.16,6.17,0.092,0.063,2.171
2021/5/10 8:00,29.34,6.8,7.08,201.06,8.43,5.97,0.087,0.059,2.257
2021/5/10 12:00,30.2,7.05,8.86,202.8,8.51,6.3,0.113,0.064,2.161
2021/5/10 16:00,30.81,7.58,10.47,197.93,8.54,6.65,0.099,0.059,2.223
2021/5/10 20:00,30.56,7.44,10.04,200.13,10.33,6.48,0.082,0.062,2.223
2021/5/11 0:00,30.24,7.19,8.09,205.32,10.24,6.48,0.082,0.062,2.223
2021/5/11 4:00,30.2,7.33,8.79,197.8,10.62,6.34,0.082,0.063,2.167
2021/5/11 8:00,29.89,6.91,7.25,200.6,8.91,5.93,0.103,0.058,2.179
2021/5/11 12:00,30.93,7.67,9.79,200.19,9.27,6.24,0.098,0.065,2.097
2021/5/11 16:00,31.92,8.41,11.14,197.34,10.2,6.87,0.092,0.063,2.076
2021/5/11 20:00,31.91,8.68,12.42,201.3,11.02,6.94,0.067,0.062,2.123
2021/5/12 0:00,30.57,8.11,9.5,201.81,10.72,6.44,0.094,0.066,1.974
2021/5/12 4:00,30.08,7.52,5.62,203.13,10.64,5.99,0.116,0.068,1.925
2021/5/12 8:00,30.07,7.09,5.34,207.4,10.37,5.92,0.119,0.066,1.961
2021/5/12 12:00,31.66,8.37,10.58,207.73,12.03,6.85,0.062,0.07,1.953
2021/5/12 16:00,32.1,8.7,11.62,197.7,12.04,7.07,0.075,0.065,1.973
2021/5/12 20:00,31.92,8.72,11.92,198.17,13.39,7.04,0.059,0.066,2.028
2021/5/13 0:00,31.49,8.37,9.98,200.61,13.57,6.76,0.083,0.067,1.993
2021/5/13 4:00,31.05,7.71,8.27,200.21,11.96,6.19,0.101,0.062,2.087
2021/5/13 8:00,30.93,7.44,7.8,200.6,12.77,6.09,0.108,0.064,2.02
2021/5/13 12:00,31.08,7.48,8.11,203.63,12.06,6.32,0.112,0.064,1.979
2021/5/13 16:00,31.17,7.62,8.6,200.97,10.54,6.32,0.125,0.06,2.037
2021/5/13 20:00,31.05,7.71,8.87,200.75,13.11,6.37,0.095,0.061,2.024
2021/5/14 0:00,30.8,7.3,7.69,202.3,11.86,6.22,0.101,0.061,2.012
2021/5/14 4:00,30.44,6.92,6.28,202.29,11.03,5.83,0.138,0.059,1.987
2021/5/14 8:00,30.44,6.88,6.17,201.3,8.44,5.83,0.149,0.058,2.062
2021/5/14 12:00,31.42,7.27,7.87,202.86,9.29,6.13,0.113,0.06,1.985
2021/5/14 16:00,31.57,7.24,7.96,201.54,9.59,6.23,0.143,0.056,2.011
2021/5/14 20:00,30.93,7.04,7.28,201.01,11.8,6.13,0.127,0.056,2.025
2021/5/15 0:00,30.69,6.91,6.49,202.08,11.61,6.24,0.124,0.057,1.973
2021/5/15 4:00,30.44,6.69,5,204.9,13.41,5.79,0.191,0.063,2.032
2021/5/15 8:00,30.69,6.76,5.77,202.86,10.2,5.78,0.151,0.056,1.999
2021/5/15 12:00,31.67,7.13,7.82,204.62,10.3,5.96,0.122,0.058,1.878
2021/5/15 16:00,32.03,7.35,8.71,202.5,10.03,6.34,0.14,0.057,1.937
2021/5/15 20:00,31.31,7,7.45,202.63,13.8,6.49,0.135,0.055,1.941
2021/5/16 0:00,31.05,6.86,6.7,203.06,11.58,5.75,0.134,0.055,1.932
2021/5/16 4:00,31.16,6.82,6.19,206.75,13.54,6.2,0.142,0.06,1.901
2021/5/16 8:00,31.29,7.1,7.67,202.35,10.88,6,0.089,0.06,1.84
2021/5/16 12:00,31.91,7.37,8.91,211.99,9.06,6.3,0.098,0.061,1.916
2021/5/16 16:00,32.4,7.97,10.48,211.84,11.13,6.74,0.113,0.059,2.048
2021/5/16 20:00,32.52,8.1,10.96,223.22,12.86,6.63,0.061,0.059,2.012
2021/5/17 0:00,31.79,7.42,8.71,219.24,13.41,6.43,0.079,0.059,1.984
2021/5/17 4:00,31.41,7.12,7.33,225.28,15.59,6.31,0.116,0.064,1.966
2021/5/17 8:00,31.68,7.94,9.68,212.4,11.54,6.27,0.073,0.057,1.992
2021/5/17 12:00,32.5,8.07,9.98,213.18,11.4,6.86,0.108,0.06,2.055
2021/5/17 16:00,32.52,7.92,9.65,214.07,10.75,6.53,0.133,0.057,2.025
2021/5/17 20:00,32.27,7.97,9.58,215.3,13.96,6.61,0.11,0.057,1.959
2021/5/18 0:00,32.15,7.85,9.02,215.02,13.45,6.61,0.11,0.057,1.959
2021/5/18 4:00,31.79,7.31,7.23,218.87,13.37,6.31,0.126,0.057,1.885
2021/5/18 8:00,31.91,7.41,7.83,212.87,9.63,6.18,0.105,0.056,1.904
2021/5/18 12:00,32.52,7.46,8.28,213,9.61,6.33,0.125,0.052,1.92
2021/5/18 16:00,32.77,7.73,8.91,213.34,9.76,6.44,0.142,0.052,1.862
2021/5/18 20:00,32.16,7.09,7.34,217.62,11.83,6.24,0.155,0.054,1.88
2021/5/21 8:00,32.16,6.25,5.51,2567.97,16.57,6.2,0.34,0.078,1.44
2021/5/21 12:00,32.4,7.06,7.96,216.39,10.5,6.12,0.089,0.055,1.478
2021/5/21 16:00,32.16,6.7,6.82,218.92,12.12,6.06,0.142,0.053,1.549
2021/5/21 20:00,32.18,7,8.03,224.42,15.14,6.26,0.096,0.055,1.49
2021/5/22 0:00,31.91,6.83,7.22,223.16,15.97,5.96,0.101,0.054,1.518
2021/5/22 4:00,31.67,6.69,6.23,222.98,14.74,5.78,0.102,0.055,1.634
2021/5/22 8:00,31.43,6.46,5.25,222.4,9.95,5.6,0.172,0.052,1.553
2021/5/22 12:00,33.27,6.94,7.72,216.58,8.11,5.86,0.111,0.05,1.463
2021/5/22 16:00,32.77,6.88,6.1,220.18,7.98,5.48,0.139,0.052,1.373
2021/5/22 20:00,32.28,6.55,6.48,691.41,12.5,5.65,0.142,0.049,1.376
2021/5/23 0:00,31.67,6.26,6.19,1459.76,13.32,5.76,0.2,0.053,1.371
2021/5/23 4:00,32.65,5.96,5.13,4660.19,15.1,6.27,0.573,0.075,1.64
2021/5/23 8:00,32.65,5.89,1.77,5957.19,11.92,5.76,0.748,0.073,1.766
2021/5/23 12:00,32.77,8.02,7.48,222.83,11.17,6.27,0.109,0.063,1.413
2021/5/23 16:00,33.52,6.97,5.94,3939.81,11.97,5.84,0.471,0.063,1.458
2021/5/23 20:00,33.76,6.62,4.29,5441.46,12.4,6.02,0.673,0.061,1.6
2021/5/24 0:00,33.39,6.51,3.4,5952.44,12.23,5.69,0.748,0.064,1.635
2021/5/24 4:00,32.52,6.84,5.48,5038.03,11.81,5.88,0.513,0.059,1.486
2021/5/24 8:00,33.39,6.51,3.18,6496.03,11.64,5.6,0.798,0.067,1.705
2021/5/24 12:00,32.51,8.49,8.78,203.05,11.92,6.45,0.06,0.059,1.468
2021/5/24 16:00,32.52,8.65,9.54,194.52,13.2,6.61,0.053,0.063,1.425
2021/5/24 20:00,32.16,8.02,7.83,244.39,17.98,6.92,0.025,0.071,1.481
2021/5/25 0:00,31.91,7.53,6.66,190.28,13.97,6.92,0.025,0.071,1.481
2021/5/25 4:00,31.54,7.37,5.91,190.82,14.06,5.99,0.068,0.069,1.438
2021/5/25 8:00,31.42,7.28,5.38,193.43,11.51,5.99,0.067,0.065,1.364
2021/5/25 12:00,32.03,7.66,6.98,191.3,10.07,6.04,0.038,0.063,1.382
2021/5/25 16:00,32.52,7.96,8.3,214.16,13.76,6.46,0.025,0.068,1.247
2021/5/25 20:00,32.03,7.13,5.78,1021.46,13.09,5.76,0.128,0.073,1.304
2021/5/26 0:00,31.17,6.93,3.73,1022.12,9.75,5.76,0.128,0.073,1.304
2021/5/26 4:00,31.05,7.25,5.76,193.54,10.68,5.8,0.106,0.064,1.364
2021/5/26 8:00,31.18,6.7,3.21,2428.09,10.41,5.76,0.488,0.082,1.444
2021/5/26 12:00,32.28,7.48,7.01,325.85,10.38,6.18,0.078,0.074,1.322
2021/5/26 16:00,31.79,7.52,6.83,303.95,15.75,6.17,0.068,0.062,1.25
2021/5/26 20:00,31.59,7.06,5.26,1215.23,13.28,5.97,0.225,0.069,1.304
2021/5/27 0:00,31.28,7.15,5.01,522.08,15.86,5.97,0.225,0.069,1.304
2021/5/27 4:00,31.29,7.26,5.42,188.07,14.58,5.96,0.105,0.07,1.367
2021/5/27 8:00,31.42,7.26,5.44,188.17,10.97,5.6,0.126,0.068,1.336
2021/5/27 12:00,32.27,7.47,6.57,189.6,11.44,6.21,0.102,0.069,1.314
2021/5/27 16:00,31.66,7.33,5.8,188.22,11.14,5.95,0.156,0.065,1.315
2021/5/27 20:00,31.54,7.25,5.28,188.78,12.69,5.92,0.171,0.067,1.335
2021/5/28 0:00,31.29,7.19,4.85,192.22,13.24,5.79,0.191,0.068,1.327
2021/5/28 4:00,31.29,7.22,4.97,189.04,11.64,5.81,0.177,0.069,1.342
2021/5/28 8:00,31.42,7.21,4.83,188.88,10.77,5.67,0.183,0.065,1.292
2021/5/28 12:00,32.28,7.47,6.27,190.1,9.82,6.06,0.135,0.068,1.286
2021/5/28 16:00,32.03,7.39,5.89,189.74,10.29,5.98,0.151,0.063,1.271
2021/5/28 20:00,31.79,7.3,5.59,189.7,12.91,5.94,0.144,0.062,1.268
2021/5/29 0:00,31.66,7.25,5.27,191.46,11.42,5.95,0.126,0.063,1.248
2021/5/29 4:00,31.54,7.14,4.32,191.93,12.11,5.73,0.195,0.064,1.346
2021/5/29 12:00,32.03,6.92,5.86,204.8,10.03,5.92,0.151,0.071,1.293
2021/5/29 16:00,31.79,6.87,5.34,205.87,10.67,6,0.186,0.065,1.269
2021/5/29 20:00,31.66,6.86,5.07,205.87,11.13,5.89,0.172,0.065,1.252
2021/5/30 0:00,31.54,6.79,4.55,207.04,11.17,6.11,0.165,0.067,1.255
2021/5/30 4:00,31.17,6.7,3.53,214.2,11.16,5.78,0.213,0.07,1.361
2021/5/30 8:00,31.54,6.8,4.77,206.06,8.69,5.91,0.153,0.064,1.271
2021/5/30 12:00,31.79,6.87,5.35,205.9,7.97,5.9,0.136,0.065,1.235
2021/5/30 16:00,32.15,6.96,5.83,207.09,10.85,5.88,0.139,0.062,1.251
2021/5/30 20:00,32.4,7.2,7.28,225.6,13.44,6.03,0.053,0.061,1.19
2021/5/31 0:00,32.16,7.1,6.77,225.19,13,5.81,0.039,0.062,1.163
2021/5/31 4:00,31.46,6.82,4.51,216.62,11.76,5.69,0.086,0.063,1.224
2021/5/31 8:00,31.54,6.96,6.78,207.05,8.55,5.7,0.061,0.058,1.197
2021/5/31 12:00,32.27,7.04,6.43,205.45,10.7,6.01,0.037,0.062,1.166
2021/5/31 16:00,32.52,7.02,6.09,207.57,9.88,5.96,0.117,0.059,1.218
2021/5/31 20:00,32.28,7.04,6.25,211.58,12.17,6.1,0.062,0.062,1.183
2021/6/1 0:00,32.15,6.98,5.97,209.02,13.11,5.91,0.048,0.06,1.132
2021/6/1 4:00,31.91,6.91,5.44,210.91,13.38,5.9,0.044,0.062,1.198
2021/6/1 8:00,32.04,6.86,5.26,205.2,11.59,5.95,0.066,0.065,1.242
2021/6/1 12:00,32.52,6.93,5.64,205.17,10.35,5.79,0.08,0.065,1.28
2021/6/1 16:00,32.4,6.92,5.52,205.19,11.15,5.81,0.094,0.063,1.258
2021/6/1 20:00,32.52,7.17,6.88,222.86,13.63,5.96,0.032,0.06,1.154
2021/6/2 0:00,32.52,7.18,7.4,257.28,13.51,5.99,0.025,0.062,1.15
2021/6/2 4:00,32.81,6.8,6.38,2080.71,15.07,6.69,0.05,0.084,1.113
2021/6/2 8:00,31.79,6.97,5.38,213.42,11.11,5.9,0.029,0.063,1.182
2021/6/2 12:00,32.91,7.75,7.43,204.12,8.69,6.06,0.025,0.061,1.144
2021/6/2 16:00,31.05,6.99,4.56,216.03,10.16,5.62,0.091,0.06,1.078
2021/6/2 20:00,32.03,6.72,6.23,1647.68,15.22,6.02,0.076,0.07,1.091
2021/6/3 0:00,32.03,6.71,5.59,1792.21,13.24,6.32,0.108,0.073,1.117
2021/6/3 4:00,31.81,6.6,4.56,2215.68,12.52,6.04,0.191,0.069,1.179
2021/6/3 8:00,31.3,6.85,4.96,272.29,13.42,5.66,0.077,0.067,1.195
2021/6/3 12:00,32.28,7.01,6.17,214.73,9.48,6.01,0.068,0.06,1.195
2021/6/3 16:00,32.64,7.29,7.91,215.71,10.09,6.35,0.049,0.061,1.216
2021/6/3 20:00,32.52,7.54,8.53,213.6,15.46,6.33,0.025,0.063,1.173
2021/6/4 0:00,32.15,7.21,7.09,215.3,15.14,6.33,0.025,0.063,1.173
2021/6/4 4:00,31.91,7.1,6.16,217.28,14.84,5.83,0.025,0.064,1.198
2021/6/4 8:00,31.3,6.82,4.13,220.33,13.66,5.64,0.147,0.068,1.239
2021/6/4 12:00,31.66,6.89,4.62,214.03,9.37,5.67,0.167,0.068,1.304
2021/6/4 16:00,31.61,6.92,4.93,214.46,11.57,5.81,0.17,0.07,1.228
2021/6/4 20:00,30.93,6.88,4.17,218.54,11.03,5.52,0.202,0.069,1.297
2021/6/5 0:00,31.05,6.83,4.04,214.86,10.53,5.52,0.202,0.069,1.297
2021/6/5 4:00,30.68,6.76,3.78,216.45,10.06,5.24,0.251,0.068,1.252
2021/6/5 8:00,30.56,6.76,3.3,220.05,10.52,5.35,0.301,0.073,1.296
2021/6/5 12:00,31.67,6.83,4.25,213.7,8.09,5.58,0.271,0.073,1.468
2021/6/5 16:00,32.52,6.88,5.28,213.66,8.58,5.81,0.238,0.071,1.348
2021/6/5 20:00,31.82,6.85,4.71,215.61,9.36,5.61,0.223,0.07,1.312
2021/6/6 0:00,31.05,6.78,3.68,214.7,9.01,5.68,0.267,0.067,1.323
2021/6/6 4:00,30.81,6.73,3.24,214.23,8.76,5.45,0.278,0.067,1.342
2021/6/6 8:00,30.79,6.68,2.53,218.89,7.85,5.34,0.316,0.075,1.35
2021/6/6 12:00,32.28,7,7.22,215.26,7.56,5.61,0.256,0.076,1.34
2021/6/6 16:00,33.39,7.3,8.66,236.3,10.5,5.92,0.146,0.077,1.182
2021/6/6 20:00,32.89,7.38,7.74,222.28,9.48,5.59,0.093,0.068,1.184
2021/6/7 0:00,31.07,6.87,4.1,216.16,8.88,5.32,0.147,0.064,1.248
2021/6/7 4:00,30.45,6.79,3.78,225.22,9.18,5.04,0.158,0.069,1.121
2021/6/7 8:00,30.4,6.87,4.65,216.79,7.97,5.1,0.114,0.067,1.106
2021/6/7 12:00,31.41,7.68,8.85,211.42,11.27,5.88,0.025,0.069,1.185
2021/6/7 16:00,31.42,8.03,10.74,236.93,10.48,5.99,0.025,0.069,1.008
2021/6/7 20:00,31.3,7.8,9.95,248.97,12.15,6.54,0.025,0.068,1.08
2021/6/8 0:00,31.16,7.12,6.15,213.9,12.65,6.54,0.025,0.068,1.08
2021/6/8 4:00,31.05,7.04,5.76,210.32,10.99,5.71,0.052,0.06,1.185
2021/6/8 8:00,30.93,7,5.62,211.39,10.01,5.34,0.05,0.06,1.241
2021/6/8 12:00,30.81,7.22,6.31,191.57,67.53,6.43,0.067,0.131,1.681
2021/6/8 16:00,32.15,7.93,9.44,206.16,12.77,6.42,0.025,0.066,1.115
2021/6/8 20:00,31.67,7.55,8.18,208,11.92,6.02,0.025,0.062,1.182
2021/6/9 0:00,31.05,7.02,5.53,213.17,12.15,6.02,0.025,0.062,1.182
2021/6/9 4:00,30.44,6.9,4.97,210.98,10.5,5.31,0.06,0.06,1.141
2021/6/9 8:00,30.32,6.86,4.97,215.93,9.62,5.21,0.095,0.062,1.148
2021/6/9 12:00,31.42,6.55,6.47,225.03,9.42,5.18,0.068,0.054,1.065
2021/6/9 16:00,32.16,7,10.19,216.44,12.04,6.33,0.025,0.058,1.158
2021/6/9 20:00,31.79,6.92,8.78,221.99,11.52,5.96,0.025,0.055,1.212
2021/6/10 0:00,31.29,6.81,6.13,222.05,11.08,5.96,0.025,0.055,1.212
2021/6/10 4:00,31.05,6.86,4.8,206.46,9.84,5.44,0.054,0.06,1.27
2021/6/10 8:00,31.17,6.84,4.89,205.92,9.19,5.42,0.05,0.058,1.305
2021/6/10 12:00,31.91,7,7.54,205.78,9.06,6.13,0.048,0.068,1.298
2021/6/10 16:00,32.4,7.79,10.16,203.36,10.72,6.54,0.025,0.067,1.254
2021/6/10 20:00,32.03,7.54,8.97,203.83,12.21,6.39,0.025,0.063,1.191
2021/6/11 0:00,31.66,7.05,6.95,206.28,12.36,6.39,0.025,0.063,1.191
2021/6/11 4:00,31.06,6.76,5.14,203.47,12.37,5.77,0.054,0.061,1.205
2021/6/11 8:00,31.17,6.74,5.36,202.8,9.82,5.77,0.05,0.059,1.224
2021/6/11 12:00,31.78,6.98,6.68,204.61,9.8,5.78,0.055,0.061,1.178
2021/6/11 16:00,32.28,7.5,9.05,202.42,11.53,6.35,0.025,0.058,1.167
2021/6/11 20:00,32.09,7.3,8.15,203.76,11.42,6.03,0.025,0.057,1.162
2021/6/12 0:00,31.66,7,6.77,204.46,11.57,5.9,0.025,0.059,1.168
2021/6/12 4:00,31.29,6.84,6.38,202.03,12.32,5.69,0.025,0.058,1.131
2021/6/12 8:00,31.17,6.89,6.09,201.49,9.8,5.83,0.026,0.056,1.15
2021/6/12 12:00,31.42,7.01,6.79,201.22,9.46,5.92,0.025,0.057,1.127
2021/6/12 16:00,31.17,7.07,6.92,201.69,10.02,5.96,0.025,0.057,1.126
2021/6/12 20:00,30.93,7.03,6.94,203.54,12.85,5.91,0.025,0.056,1.109
2021/6/13 0:00,30.68,7,6.17,204.1,11.74,5.98,0.025,0.057,1.104
2021/6/13 4:00,30.56,6.81,5.35,203.55,12.69,5.56,0.07,0.059,1.085
2021/6/13 8:00,30.44,6.66,4.97,202.27,8.57,5.61,0.088,0.057,1.135
2021/6/13 12:00,30.55,6.65,4.85,201.44,10.37,5.75,0.1,0.058,1.103
2021/6/13 16:00,30.81,6.72,5.75,202.03,11.3,5.79,0.068,0.059,1.125
2021/6/13 20:00,30.68,6.72,5.63,201.97,11.46,5.5,0.06,0.057,1.166
2021/6/14 0:00,30.56,6.76,5.01,203.12,12.76,5.5,0.06,0.057,1.166
2021/6/14 4:00,30.32,6.7,4.24,205.2,12.5,5.63,0.112,0.063,1.156
2021/6/14 8:00,30.59,6.75,4.84,203.56,8.15,5.5,0.108,0.057,1.182
2021/6/14 12:00,31.06,6.93,5.71,203.57,9.07,5.7,0.079,0.057,1.213
2021/6/14 16:00,31.42,7.02,6.48,204.14,11.75,6,0.085,0.059,1.204
2021/6/14 20:00,30.93,6.84,5.74,204.22,13.32,5.81,0.084,0.058,1.194
2021/6/15 0:00,30.81,6.78,5.39,204.64,14.27,5.81,0.084,0.058,1.194
2021/6/15 4:00,30.56,6.74,4.48,211.74,12.89,5.23,0.106,0.063,1.231
2021/6/15 8:00,30.9,6.76,5.2,205.55,11.43,5.82,0.071,0.058,1.281
2021/6/15 12:00,31.41,7.06,6.66,205.94,11.33,6,0.031,0.061,1.263
2021/6/15 16:00,31.54,7.07,6.73,207.73,10.74,6.2,0.047,0.062,1.216
2021/6/15 20:00,31.17,6.88,6.14,209.11,16.64,6.03,0.05,0.066,1.185
2021/6/16 0:00,30.93,6.85,5.45,208.74,14.25,6.03,0.05,0.066,1.185
2021/6/16 4:00,30.69,6.72,4.65,213.24,13.8,5.66,0.058,0.063,1.203
2021/6/16 8:00,30.94,6.92,5.79,207.85,10.13,5.99,0.025,0.06,1.256
2021/6/16 12:00,31.43,6.91,5.97,208.72,10.51,5.93,0.051,0.063,1.202
2021/6/16 16:00,31.67,6.97,6.35,209.53,10.65,5.56,0.051,0.062,1.206
2021/6/16 20:00,31.42,6.98,6.62,210.99,14.26,6.03,0.025,0.061,1.161
2021/6/17 0:00,31.3,6.88,6.28,210.59,13.89,5.86,0.025,0.058,1.153
2021/6/17 4:00,31.05,6.82,5.64,212.55,13,6.11,0.025,0.061,1.139
2021/6/17 8:00,31.42,6.99,6.8,209.07,9.75,5.95,0.025,0.057,1.174
2021/6/17 12:00,31.66,6.87,6.1,209.99,9.67,5.97,0.03,0.06,1.195
2021/6/17 16:00,31.91,6.87,5.97,211.76,9.8,5.39,0.071,0.06,1.167
2021/6/17 20:00,31.45,6.81,5.76,212.34,12.49,5.93,0.043,0.06,1.146
2021/6/18 0:00,31.42,6.8,5.54,211.62,11.98,5.88,0.027,0.059,1.129
2021/6/18 4:00,31.18,6.8,5.45,211.87,12.42,5.73,0.025,0.058,1.09
2021/6/18 8:00,31.42,6.89,6.19,213.04,10.94,5.73,0.025,0.061,1.167
2021/6/18 12:00,32.03,7.45,7.47,204.24,8.33,6.07,0.025,0.061,1.22
2021/6/18 16:00,32.52,7.01,6.53,208.39,9.61,5.94,0.075,0.063,1.221
2021/6/18 20:00,32.77,8.08,9.04,247.1,16.26,6.39,0.025,0.067,0.96
2021/6/19 0:00,32.9,8.31,10.55,246.52,13.31,6.52,0.025,0.064,0.979
2021/6/19 4:00,31.42,6.96,5.52,215.59,11,6.05,0.036,0.061,1.095
2021/6/19 8:00,31.29,6.9,5.71,206.31,9.09,5.8,0.025,0.059,1.131
2021/6/19 12:00,32.15,7.17,7.67,205.82,7.4,5.89,0.048,0.06,1.165
2021/6/19 16:00,33.15,8.05,9.39,228.5,11.08,6.41,0.025,0.066,1
2021/6/19 20:00,31.99,7.26,6.5,217.89,13,6.12,0.031,0.063,1.044
2021/6/20 0:00,33.04,8.5,10.78,303.34,14.7,6.62,0.025,0.066,0.815
2021/6/20 4:00,32.05,7.67,7.74,252.1,11.1,6.23,0.025,0.061,0.941
2021/6/20 8:00,31.53,6.83,4.79,208.06,9.72,5.83,0.042,0.061,1.115
2021/6/20 12:00,32.28,7.17,7.43,207.26,8.25,5.94,0.038,0.061,1.142
2021/6/20 16:00,34.01,8.63,11.41,317.45,14.79,6.99,0.025,0.07,0.923
2021/6/20 20:00,31.84,7.08,5.46,218.31,12.79,6.13,0.048,0.063,1.075
2021/6/21 0:00,31.91,7.72,7.04,335.66,15.33,6.06,0.025,0.061,0.871
2021/6/21 4:00,31.66,6.97,5.57,232.62,11.36,5.79,0.025,0.058,1.022
2021/6/21 8:00,31.38,6.85,5.01,212.78,8.68,5.48,0.046,0.062,1.096
2021/6/21 12:00,32.52,7.39,7.23,207.19,9.42,6.19,0.025,0.054,1.056
2021/6/21 16:00,32.65,7.45,7.35,213.88,11.29,6.4,0.025,0.058,1.125
2021/6/21 20:00,32.16,7.23,6.32,221.48,13.11,6.22,0.025,0.058,0.977
2021/6/22 4:00,32.15,7.38,6.69,208.03,13.33,6.16,0.025,0.053,1.018
2021/6/22 8:00,32.03,7.16,6.07,209.88,11.9,6.23,0.025,0.057,1.071
2021/6/22 12:00,33.27,7.94,8.25,206.48,11.12,6.31,0.025,0.056,1.047
2021/6/22 16:00,33.64,8.65,10.67,224.98,12.09,6.95,0.025,0.059,1.03
2021/6/22 20:00,32.4,7.02,5.43,226.13,10.5,5.88,0.102,0.056,1.124
2021/6/23 4:00,31.66,7.12,6.08,220.57,11.1,5.65,0.025,0.053,1.087
2021/6/23 8:00,31.17,6.85,4.74,228.46,8.07,5.29,0.093,0.058,1.07
2021/6/23 12:00,31.29,7.04,6.06,229.19,10.74,5.78,0.032,0.059,1.033
2021/6/23 16:00,31.3,7.15,6.9,284.58,11.84,6.04,0.025,0.063,1.01
2021/6/23 20:00,32.15,6.51,3.84,2487.09,11.17,5.89,0.403,0.063,1.221
2021/6/24 0:00,31.54,6.56,3.26,1663.13,10.55,5.62,0.394,0.08,1.207
2021/6/24 4:00,30.81,7.02,5.85,224.69,10.93,5.54,0.066,0.059,1.044
2021/6/24 8:00,30.85,7.06,6.22,227.23,10.4,5.57,0.082,0.064,1.062
2021/6/24 12:00,31.32,7.36,6.79,220.2,10.25,5.9,0.025,0.053,1.065
2021/6/24 16:00,31.05,7.2,6.65,278.72,13,5.89,0.036,0.053,1.047
2021/6/24 20:00,31.3,6.76,5.4,1628.32,11.59,5.7,0.257,0.068,1.171
2021/6/25 0:00,31.05,6.84,4.99,607.98,12.99,5.7,0.257,0.068,1.171
2021/6/25 4:00,31.17,6.82,4.78,210.49,14.2,5.7,0.134,0.058,1.19
